ID,OEM,Model,Description,Image,Voltage,Minimum_Battery_Weight,Battery_Connector,Lead_Length,Termination,Length,Width,Height
75537,HYSTER,W40Z,Walkie Low-Lift Pallet,"http://www.EQGURU.com/images/L/w40z,0.jpg",24,310.0,SBX-175 Red,20.0,B,28.5,8.1,32.0
75538,HYSTER,W45XT,Walkie Low-Lift Pallet,http://www.EQGURU.com/images/L/T_712/wxt.jpg,24,300.0,SB-175 Red,20.0,B,31.7,9.1,32.0
75539,HYSTER,W45Z,Walkie Low-Lift Pallet,"http://www.EQGURU.com/images/L/W45Z,0.jpg",24,375.0,SB-175 Red,20.0,B,28.5,9.1,31.0
75540,HYSTER,W60XT,Walkie Low-Lift Pallet,http://www.EQGURU.com/images/L/T_712/wxt.jpg,24,950.0,SB-175 Yellow,15.0,B,31.6,9.1,31.0
75541,HYSTER,W60Z,Walkie Low-Lift Pallet,"http://www.EQGURU.com/images/L/w60z,0.jpg",24,536.0,SB-175 Red,16.0,B,32.0,13.4,31.0
75542,HYSTER,W65Z,Walkie Low-Lift Pallet,"http://www.EQGURU.com/images/L/w60z,1.jpg",12,305.0,SB-175 Yellow,20.0,B,32.0,9.0,31.0
75543,HYSTER,W80XT,Walkie Low-Lift Pallet,http://www.EQGURU.com/images/L/T_712/wxt.jpg,24,750.0,SB-175 Red,20.0,B,13.4,32.0,32.0
75544,HYSTER,W80Z,Walkie Low-Lift Pallet,"http://www.EQGURU.com/images/L/w60z,2.jpg",24,536.0,SB-175 Red,16.0,B,32.0,9.0,31.0
75545,HYSTER,W40XT,Walkie Low-Lift Pallet,http://www.EQGURU.com/images/L/T_712/wxt.jpg,24,200.0,SB-175 Red,20.0,B,29.5,7.83,32.0
75546,HYSTER,B60XT,Walkie/Ride Low-Lift Pallet,http://www.EQGURU.com/images/L/T_712/B60Z.jpg,24,950.0,SB-175 Red,20.0,B,31.6,13.4,31.0
75547,HYSTER,B60Z,Walkie/Ride Low-Lift Pallet,"http://www.EQGURU.com/images/L/Hyster%20B60Z,0.jpg",24,825.0,SB-175 Red,16.0,B,32.0,13.4,32.0
75548,HYSTER,B80Z,Walkie/Ride Low-Lift Pallet,"http://www.EQGURU.com/images/L/b60xt,0.jpg",24,536.0,SB-175 Red,16.0,B,32.0,13.4,32.0
75549,HYSTER,C60XT2,Walkie/Ride Low-Lift Pallet,http://www.EQGURU.com/images/L/T_712/c60xt2.jpg,24,1450.0,SB-175 Red,20.0,B,31.6,13.4,31.0
75550,HYSTER,C80XT2,Walkie/Ride Low-Lift Pallet,http://www.EQGURU.com/images/L/T_712/c60xt2.jpg,24,1450.0,SB-175 Red,20.0,B,31.6,13.4,31.0
75551,HYSTER,CA60XT,Walkie/Ride Low-Lift Pallet,http://www.EQGURU.com/images/,24,986.0,SB-175 Red,20.0,B,32.0,13.4,31.0
75552,HYSTER,CA80XT,Walkie/Ride Low-Lift Pallet,http://www.EQGURU.com/images/,24,986.0,SB-175 Red,20.0,B,32.0,13.4,31.0
75555,DREXEL,FL-40-EX,Sit-Down Rider Cushion Electric,"http://www.EQGURU.com/images/L/Drex%20FL-EX,0.jpg",36,2475.0,Anderson N-150,NULL,NULL,37.63,27.38,26.0
75556,DREXEL,FL-60-EX,Sit-Down Rider Cushion Electric,"http://www.EQGURU.com/images/L/Drex%20FL-EX,1.jpg",36,2475.0,Anderson N-150,NULL,NULL,37.625,27.38,26.0
75557,DREXEL,SL-33-HP,Sit-Down Rider Cushion Electric,http://www.EQGURU.com/images/L/T_710/sl-33-hp.jpg,36,2750.0,SB-350 Gray,36.0,B,39.0,26.375,25.75
75558,DREXEL,SL-44/4,Sit-Down Rider Cushion Electric,http://www.EQGURU.com/images/L/T_710/sl-44.jpg,36,2850.0,SB-350 Gray,36.0,B,39.0,28.0,25.75
75559,DREXEL,SL-66,Sit-Down Rider Cushion Electric,"http://www.EQGURU.com/images/L/SL66_88,0.jpg",36,3900.0,SB-350 Gray,24.0,D,39.0,37.375,23.0
75560,DREXEL,SL-88,Sit-Down Rider Cushion Electric,"http://www.EQGURU.com/images/L/SL66_88,1.jpg",36,3900.0,SB-350 Gray,24.0,D,39.0,37.375,23.0
75561,DREXEL,SLF-30,Sit-Down Rider Cushion Electric,http://www.EQGURU.com/images/,48,2650.0,SB-350 Blue,24.0,B,39.38,28.5,27.5
75562,DREXEL,SLF-40,Sit-Down Rider Cushion Electric,"http://www.EQGURU.com/images/L/DREXEL%20SLF-40,0.jpg",48,2900.0,SB-350 Blue,24.0,B,39.38,33.5,27.5
75563,DREXEL,SLT-30,Narrow Aisle Swing Reach,"http://www.EQGURU.com/images/L/SLT35_35,0.jpg",36,2100.0,SB-350 Gray,36.0,D,38.63,21.75,27.0
75564,DREXEL,SLT-35-HLC,Narrow Aisle Swing Reach,http://www.EQGURU.com/images/L/T_710/slt-35-hlc.jpg,48,2650.0,SB-350 Gray,36.0,D,36.5,26.5,27.0
75571,HYSTER,E30FR,Stand-Up Rider Electric,http://www.EQGURU.com/images/L/T_712/efr.jpg,36,1925.0,SB-350 Red,9.0,D,38.75,16.12,31.62
75572,HYSTER,E30FR2,Stand-Up Rider Electric,http://www.EQGURU.com/images/L/T_712/efr.jpg,36,1925.0,SB-350,9.0,D,38.75,16.12,31.5
75573,HYSTER,E30HSD,Stand-Up Rider Electric,http://www.EQGURU.com/images/L/T_712/hsd.jpg,36,1885.0,SB-350 Gray,25.0,B,38.6,15.8,31.1
75576,HYSTER,E40FR,Stand-Up Rider Electric,http://www.EQGURU.com/images/L/T_712/efr.jpg,36,2700.0,SB-350 Gray,9.0,D,38.88,20.6,31.62
75577,HYSTER,E40HSD,Stand-Up Rider Electric,http://www.EQGURU.com/images/L/T_712/hsd.jpg,36,2540.0,SB-350 Gray,25.0,B,38.6,20.8,31.1
75578,HYSTER,E35FR,Stand-Up Rider Electric,http://www.EQGURU.com/images/L/T_712/efr.jpg,36,1925.0,SB-350 Gray,9.0,D,38.75,16.12,31.62
75579,HYSTER,E35HSD,Stand-Up Rider Electric,http://www.EQGURU.com/images/L/T_712/hsd.jpg,36,2315.0,SB-350 Gray,25.0,B,38.6,20.4,31.1
75580,HYSTER,E45FR,Stand-Up Rider Electric,http://www.EQGURU.com/images/L/T_712/efr.jpg,36,2700.0,SB-350 Gray,9.0,D,38.88,20.6,31.62
75582,HYSTER,E50FR,Stand-Up Rider Electric,http://www.EQGURU.com/images/L/T_712/efr.jpg,36,2700.0,SB-350 Gray,9.0,D,38.88,20.6,31.62
75585,HYSTER,E50XM2,Sit-Down Rider Cushion Electric,http://www.EQGURU.com/images/L/T_712/e45-65xm2.jpg,36,2300.0,SB-350 Gray,30.0,B,38.86,27.36,24.41
75586,HYSTER,E50XM2,Sit-Down Rider Cushion Electric,http://www.EQGURU.com/images/L/T_712/e45-65xm2.jpg,48,2300.0,SB-350 Gray,30.0,B,38.86,27.36,24.41
75588,HYSTER,E55XM2,Sit-Down Rider Cushion Electric,http://www.EQGURU.com/images/L/T_712/e45-65xm2.jpg,36,2900.0,SB-350 Gray,30.0,B,38.86,33.15,24.41
75589,HYSTER,E55XM2,Sit-Down Rider Cushion Electric,http://www.EQGURU.com/images/L/T_712/e45-65xm2.jpg,48,2900.0,SB-350 Gray,30.0,B,38.86,33.15,24.41
75592,HYSTER,E60XM2,Sit-Down Rider Cushion Electric,http://www.EQGURU.com/images/L/T_712/e45-65xm2.jpg,36,2900.0,SB-350 Gray,30.0,B,38.86,33.15,24.41
75593,HYSTER,E60XM2,Sit-Down Rider Cushion Electric,http://www.EQGURU.com/images/L/T_712/e45-65xm2.jpg,48,2900.0,SB-350 Gray,30.0,B,38.86,33.15,24.41
75595,HYSTER,E65XM2,Sit-Down Rider Cushion Electric,http://www.EQGURU.com/images/L/T_712/e45-65xm2.jpg,36,3420.0,SB-350 Gray,30.0,B,38.86,39.76,24.41
75596,HYSTER,E65XM2,Sit-Down Rider Cushion Electric,http://www.EQGURU.com/images/L/T_712/e45-65xm2.jpg,48,3420.0,SB-350 Gray,30.0,B,38.86,39.76,24.41
75597,HYSTER,E70XL2,Sit-Down Rider Cushion Electric,http://www.EQGURU.com/images/L/T_712/e70-120xl2.jpg,36,3400.0,SB-350 Gray,30.0,B,44.1,39.2,23.15
75598,HYSTER,E80XL2,Sit-Down Rider Cushion Electric,http://www.EQGURU.com/images/L/T_712/e70-120xl2.jpg,36,3400.0,SB-350 Gray,30.0,B,44.1,39.2,23.15
75599,HYSTER,E45XM,Sit-Down Rider Cushion Electric,http://www.EQGURU.com/images/,36,2300.0,SB-350 Gray,30.0,B,38.86,24.41,27.36
75600,HYSTER,E45XM2,Sit-Down Rider Cushion Electric,http://www.EQGURU.com/images/L/T_712/e45-65xm2.jpg,36,2300.0,SB-350,30.0,B,38.86,33.15,24.41
75601,HYSTER,E45XM2,Sit-Down Rider Cushion Electric,http://www.EQGURU.com/images/L/T_712/e45-65xm2.jpg,48,2300.0,SB-350,30.0,B,38.86,33.15,24.41
75604,HYSTER,E35XM2,Sit-Down Rider Cushion Electric,http://www.EQGURU.com/images/L/T_712/E25-40XM2.jpg,36,1750.0,SB-350 Gray,30.0,A,34.57,27.36,24.13
75605,HYSTER,E35XM2,Sit-Down Rider Cushion Electric,http://www.EQGURU.com/images/L/T_712/E25-40XM2.jpg,48,1750.0,SB-350 Gray,30.0,A,34.57,27.36,24.13
75607,HYSTER,E40XM2S,Sit-Down Rider Cushion Electric,http://www.EQGURU.com/images/L/T_712/E25-40XM2.jpg,36,1850.0,SB-350 Gray,30.0,A,34.57,27.36,24.13
75608,HYSTER,E40XM2S,Sit-Down Rider Cushion Electric,http://www.EQGURU.com/images/L/T_712/E25-40XM2.jpg,48,1850.0,SB-350 Gray,30.0,A,34.57,27.36,24.13
75612,HYSTER,E30XM2,Sit-Down Rider Cushion Electric,http://www.EQGURU.com/images/L/T_712/E25-40XM2.jpg,36,1850.0,SB-350 Gray,30.0,A,34.57,27.36,24.13
75613,HYSTER,E30XM2,Sit-Down Rider Cushion Electric,http://www.EQGURU.com/images/L/T_712/E25-40XM2.jpg,48,1850.0,SB-350 Gray,30.0,A,34.57,27.36,24.13
75614,HYSTER,E100XL2,Sit-Down Rider Cushion Electric,http://www.EQGURU.com/images/L/T_712/e70-120xl2.jpg,36,4000.0,SB,30.0,B,45.7,44.1,23.15
75615,HYSTER,E100XL2S,Sit-Down Rider Cushion Electric,http://www.EQGURU.com/images/L/T_712/e70-120xl2.jpg,36,3600.0,SB,30.0,B,44.1,39.2,23.15
75616,HYSTER,E120XL2,Sit-Down Rider Cushion Electric,http://www.EQGURU.com/images/L/T_712/e70-120xl2.jpg,36,4230.0,SB,30.0,B,45.7,44.1,23.15
75619,HYSTER,E25XM2,Sit-Down Rider Cushion Electric,http://www.EQGURU.com/images/L/T_712/E25-40XM2.jpg,36,1750.0,SB-350 Gray,30.0,A,34.57,27.36,24.13
75620,HYSTER,E25XM2,Sit-Down Rider Cushion Electric,http://www.EQGURU.com/images/L/T_712/E25-40XM2.jpg,48,1750.0,SB-350 Gray,30.0,A,34.57,27.36,24.13
75621,HYSTER,E70XL3,Sit-Down Rider Cushion Electric,http://www.EQGURU.com/images/L/T_712/E70-120XL3.jpg,36,3400.0,SB-350 Gray,30.0,B,44.1,39.2,23.15
75622,HYSTER,E70XL3,Sit-Down Rider Cushion Electric,http://www.EQGURU.com/images/L/T_712/E70-120XL3.jpg,48,3400.0,SB-350 Blue,30.0,B,44.1,39.2,23.15
75623,HYSTER,E80XL3,Sit-Down Rider Cushion Electric,http://www.EQGURU.com/images/L/T_712/E70-120XL3.jpg,36,3400.0,SB-350 Gray,30.0,B,44.1,39.2,23.15
75624,HYSTER,E80XL3,Sit-Down Rider Cushion Electric,http://www.EQGURU.com/images/L/T_712/E70-120XL3.jpg,48,3400.0,SB-350 Blue,30.0,B,44.1,39.2,23.15
75625,HYSTER,E100XL3S,Sit-Down Rider Cushion Electric,http://www.EQGURU.com/images/L/T_712/E70-120XL3.jpg,36,3600.0,SB-350 Gray,30.0,B,44.1,39.2,23.15
75626,HYSTER,E100XL3S,Sit-Down Rider Cushion Electric,http://www.EQGURU.com/images/L/T_712/E70-120XL3.jpg,48,3600.0,SB-350 Blue,30.0,B,44.1,39.2,23.15
75627,CROWN,PR 3020-80,Walkie/Ride Low-Lift Pallet,http://www.EQGURU.com/images/L/T_708/pr.jpg,24,975.0,SB-175 Red,22.0,A,31.12,13.19,31.62
75628,CROWN,PR 3040-60,Walkie/Ride Low-Lift Pallet,http://www.EQGURU.com/images/L/T_708/pr.jpg,24,975.0,SB-175 Red,22.0,A,31.12,13.19,31.62
75629,CROWN,PR 3040-80,Walkie/Ride Low-Lift Pallet,http://www.EQGURU.com/images/L/T_708/pr.jpg,24,975.0,SB-175 Red,22.0,A,31.12,13.19,31.62
75630,CROWN,30WRTL,3-Wheel Rider Electric,http://www.EQGURU.com/images/L/T_708/wr.jpg,24,975.0,SB-175 Red,17.0,A,31.75,13.12,23.25
75631,CROWN,20WRTL,Walkie High-Lift Reach,http://www.EQGURU.com/images/L/T_708/wr.jpg,24,510.0,SB-175 Red,17.0,A,35.06,6.62,23.25
75632,CROWN,30WTL,Walkie High-Lift Straddle,http://www.EQGURU.com/images/L/T_708/w.jpg,24,0.0,SB-175 Gray,17.0,A,35.06,6.62,23.25
75636,CROWN,WS 2000-30,Walkie/Ride High-Lift Straddle,http://www.EQGURU.com/images/L/T_708/ws2000.jpg,24,644.0,SB-175,18.0,B,32.5,8.5,24.7
75637,CROWN,WS 2000-40,Walkie/Ride High-Lift Straddle,http://www.EQGURU.com/images/L/T_708/ws2000.jpg,24,644.0,SB-175,18.0,B,32.5,8.5,24.7
75638,CROWN,40WTL,Walkie High-Lift Straddle,http://www.EQGURU.com/images/L/T_708/w.jpg,24,0.0,SB-175 Red,17.0,A,35.06,6.62,23.25
75639,CROWN,WE 2000-25,Walkie High-Lift Counterbalanced,http://www.EQGURU.com/images/L/T_708/we2000.jpg,24,644.0,SB-175,18.0,B,32.5,8.5,24.7
75640,CROWN,WE 2000-30,Walkie/Ride High-Lift Counterbalanced,http://www.EQGURU.com/images/L/T_708/we2000.jpg,24,644.0,SB-175,18.0,B,32.5,8.5,24.7
75641,CROWN,30WBTL,Walkie/Ride High-Lift Counterbalanced,http://www.EQGURU.com/images/L/T_708/wb.jpg,24,975.0,SB-175 Red,18.0,A,31.75,13.12,23.25
75642,CROWN,20WBTL,Walkie/Ride High-Lift Counterbalanced,http://www.EQGURU.com/images/L/T_708/wb.jpg,24,975.0,SB-175 Red,17.0,A,31.75,13.12,23.25
75643,CROWN,40WBTL,Walkie/Ride High-Lift Counterbalanced,http://www.EQGURU.com/images/L/T_708/wb.jpg,24,975.0,SB-175 Red,18.0,A,31.75,13.12,23.25
75644,DAEWOO,BC25s,Sit-Down Rider Cushion Electric,http://www.EQGURU.com/images/L/T_709/bc20-30s.jpg,36,2954.0,SB-350 Gray,NULL,NULL,39.7,30.1,24.2
75645,DAEWOO,BC25s,Sit-Down Rider Cushion Electric,http://www.EQGURU.com/images/L/T_709/bc20-30s.jpg,48,2954.0,SB-350 Gray,NULL,NULL,39.7,30.1,24.2
75646,DAEWOO,BC25se,Sit-Down Rider Cushion Electric,http://www.EQGURU.com/images/L/T_709/bc20-30s.jpg,36,2954.0,SB-350 Gray,NULL,NULL,39.7,34.1,24.2
75647,DAEWOO,BC25se,Sit-Down Rider Cushion Electric,http://www.EQGURU.com/images/L/T_709/b2030s_3.jpg,48,2954.0,SB-350 Gray,NULL,NULL,39.7,34.1,24.2
75648,DAEWOO,BC30s,Sit-Down Rider Cushion Electric,http://www.EQGURU.com/images/L/T_709/bc20-30s.jpg,36,3571.0,SB-350 Gray,NULL,NULL,39.7,34.1,24.2
75649,DAEWOO,BC30s,Sit-Down Rider Cushion Electric,http://www.EQGURU.com/images/L/T_709/bc20-30s.jpg,48,3571.0,SB-350 Gray,NULL,NULL,39.7,34.1,24.2
75650,DAEWOO,BC20s,Sit-Down Rider Cushion Electric,http://www.EQGURU.com/images/L/T_709/bc20-30s.jpg,36,2403.0,SB-350 Gray,NULL,NULL,39.7,30.1,24.2
75651,DAEWOO,BC20s,Sit-Down Rider Cushion Electric,http://www.EQGURU.com/images/L/T_709/bc20-30s.jpg,48,2403.0,SB-350 Blue,NULL,NULL,39.7,30.1,24.2
75652,DAEWOO,B20s,Sit-Down Rider Pneumatic Electric,http://www.EQGURU.com/images/L/T_709/b20-30s.jpg,36,2430.0,SB-350,NULL,NULL,41.3,45.4,20.8
75653,DAEWOO,B20s,Sit-Down Rider Pneumatic Electric,http://www.EQGURU.com/images/L/T_709/b20-30s.jpg,48,2430.0,SB-350,NULL,NULL,45.4,41.3,20.8
75654,DAEWOO,B25s,Sit-Down Rider Pneumatic Electric,http://www.EQGURU.com/images/L/T_709/b20-30s.jpg,36,3250.0,SB-350,NULL,NULL,45.4,41.3,20.8
75655,DAEWOO,B25s,Sit-Down Rider Pneumatic Electric,http://www.EQGURU.com/images/L/T_709/b20-30s.jpg,48,3250.0,SB-350,NULL,NULL,45.4,41.3,20.8
75656,DAEWOO,B30s,Sit-Down Rider Pneumatic Electric,http://www.EQGURU.com/images/L/T_709/b20-30s.jpg,36,3425.0,SB-350,NULL,NULL,49.2,45.4,20.8
75657,DAEWOO,B30s,Sit-Down Rider Pneumatic Electric,http://www.EQGURU.com/images/L/T_709/b20-30s.jpg,48,3425.0,SB-350,NULL,NULL,49.2,45.4,20.8
75658,DAEWOO,BC15T,3-Wheel Rider Electric,http://www.EQGURU.com/images/L/T_709/BC_T.jpg,36,1936.0,NULL,NULL,NULL,38.8,20.9,25.6
75659,DAEWOO,BC18T,3-Wheel Rider Electric,http://www.EQGURU.com/images/L/T_709/BC_T.jpg,36,2167.0,NULL,NULL,NULL,38.8,25.1,25.6
75660,DAEWOO,BC20T,3-Wheel Rider Electric,http://www.EQGURU.com/images/L/T_709/BC_T.jpg,36,2398.0,NULL,NULL,NULL,38.8,25.1,25.6
75697,CROWN,FC 4040-50,Sit-Down Rider Cushion Electric,http://www.EQGURU.com/images/L/T_708/fc4000.jpg,48,3100.0,SB-350 Blue,15.0,A,38.69,36.38,23.0
75698,CROWN,FC 4040-55,Sit-Down Rider Cushion Electric,http://www.EQGURU.com/images/L/T_708/fc4000.jpg,36,3100.0,SB-350 Gray,15.0,A,38.69,36.38,23.0
75699,CROWN,FC 4040-55,Sit-Down Rider Cushion Electric,http://www.EQGURU.com/images/L/T_708/fc4000.jpg,48,3100.0,SB-350 Blue,15.0,A,38.69,36.38,23.0
75700,CROWN,FC 4040-60,Sit-Down Rider Cushion Electric,http://www.EQGURU.com/images/L/T_708/fc4000.jpg,36,3100.0,SB-350 Gray,15.0,A,38.69,36.38,23.0
75701,CROWN,FC 4040-60,Sit-Down Rider Cushion Electric,http://www.EQGURU.com/images/L/T_708/fc4000.jpg,48,3100.0,SB-350 Blue,15.0,A,38.69,36.38,23.0
75702,CROWN,50FCTL,Sit-Down Rider Cushion Electric,http://www.EQGURU.com/images/L/T_708/FC.jpg,36,2800.0,SB-350 Gray,15.0,A,38.69,33.0,23.0
75703,CROWN,50FCTL,Sit-Down Rider Cushion Electric,http://www.EQGURU.com/images/L/T_708/FC.jpg,48,2800.0,SB-350 Gray,15.0,A,38.69,33.0,23.0
75704,CROWN,40FCTL,Sit-Down Rider Cushion Electric,http://www.EQGURU.com/images/L/T_708/FC.jpg,36,2400.0,SB-350 Gray,15.0,A,38.69,33.0,23.0
75705,CROWN,40FCTL,Sit-Down Rider Cushion Electric,http://www.EQGURU.com/images/L/T_708/FC.jpg,48,2400.0,SB-350 Gray,15.0,A,38.69,33.0,23.0
75706,CROWN,40FP-TL,Sit-Down Rider Pneumatic Electric,http://www.EQGURU.com/images/,36,3100.0,SB-350 Gray,15.0,A,38.5,36.38,23.0
75707,CROWN,50FP-TL,Sit-Down Rider Pneumatic Electric,http://www.EQGURU.com/images/,36,3100.0,SB-350 Gray,15.0,A,38.5,36.38,23.0
75708,CROWN,60FP-TL,Sit-Down Rider Pneumatic Electric,http://www.EQGURU.com/images/,36,3425.0,SB-350 Gray,15.0,A,38.5,36.38,23.0
75709,CROWN,35SCTL,3-Wheel Rider Electric,http://www.EQGURU.com/images/,36,2050.0,NULL,15.0,A,38.62,22.81,23.12
75710,CROWN,30SCTL,3-Wheel Rider Electric,http://www.EQGURU.com/images/,36,1650.0,NULL,15.0,A,38.62,18.38,23.12
75711,CROWN,SC 4010-30,3-Wheel Rider Electric,http://www.EQGURU.com/images/L/T_708/SC4000.jpg,36,1475.0,SB-350 Gray,13.0,A,38.81,16.01,23.0
75712,CROWN,SC 4020-30,3-Wheel Rider Electric,"http://www.EQGURU.com/images/L/SC4500-2,4.jpg",36,1850.0,SB-350 Gray,13.0,A,38.81,20.5,23.0
75713,CROWN,SC 4020-35,3-Wheel Rider Electric,http://www.EQGURU.com/images/L/T_708/SC4000.jpg,36,1850.0,SB-350 Gray,13.0,A,38.81,20.5,23.0
75714,CROWN,SC 4040-35,3-Wheel Rider Electric,http://www.EQGURU.com/images/L/T_708/SC4000.jpg,36,2250.0,SB-350 Gray,13.0,A,38.81,24.88,23.0
75715,CROWN,SC 4040-40,3-Wheel Rider Electric,http://www.EQGURU.com/images/L/T_708/SC4000.jpg,36,2250.0,SB-350 Gray,13.0,A,38.81,24.88,23.0
75721,CROWN,RR5010-35,Narrow Aisle Single Reach,http://www.EQGURU.com/images/L/T_708/RR5000.jpg,24,1020.0,SB-350 Red,13.0,A,38.38,16.25,31.0
75722,CROWN,RR5010-40,Narrow Aisle Single Reach,http://www.EQGURU.com/images/L/T_708/RR5000.jpg,24,1020.0,SB-350 Red,13.0,A,38.38,16.25,31.0
75723,CROWN,RR5020-35,Narrow Aisle Single Reach,http://www.EQGURU.com/images/L/T_708/RR5000.jpg,36,1880.0,SB-350 Gray,13.0,A,38.38,16.25,31.0
75724,CROWN,RR5020-45,Narrow Aisle Single Reach,http://www.EQGURU.com/images/L/T_708/RR5000.jpg,36,2000.0,SB-350 Gray,13.0,A,38.38,16.25,31.0
75725,CROWN,RR5060S-45,Narrow Aisle Single Reach,http://www.EQGURU.com/images/L/T_708/rr-s.jpg,36,2000.0,SB-350 Gray,13.0,A,38.38,16.25,31.0
75726,CROWN,RR5080S-45,Narrow Aisle Single Reach,http://www.EQGURU.com/images/L/T_708/rr-s.jpg,36,2600.0,SB-350 Gray,13.0,A,38.38,20.75,31.0
75727,CROWN,RR5210-35,Narrow Aisle Single Reach,http://www.EQGURU.com/images/L/T_708/RR5000.jpg,24,1880.0,SB-350 Red,13.0,A,38.38,16.25,31.0
75728,CROWN,RR5210-40,Narrow Aisle Single Reach,http://www.EQGURU.com/images/L/T_708/RR5000.jpg,24,1880.0,SB-350 Red,13.0,A,38.38,14.25,31.0
75729,CROWN,RR5220-35,Narrow Aisle Single Reach,http://www.EQGURU.com/images/L/T_708/RR5000.jpg,36,1880.0,SB-350 Gray,13.0,A,38.38,16.25,31.0
75730,CROWN,RR5220-45,Narrow Aisle Single Reach,http://www.EQGURU.com/images/L/T_708/RR5000.jpg,36,2000.0,SB-350 Gray,13.0,A,38.38,16.25,31.0
75731,CROWN,RR5260S-45,Narrow Aisle Single Reach,http://www.EQGURU.com/images/L/T_708/rr-s.jpg,36,2000.0,SB-350 Gray,13.0,A,38.38,16.25,31.0
75732,CROWN,RR5280S-45,Narrow Aisle Single Reach,http://www.EQGURU.com/images/L/T_708/rr-s.jpg,36,2000.0,SB-350 Gray,13.0,A,38.38,16.25,31.0
75733,CROWN,RR5265S-45AC,Narrow Aisle Single Reach,http://www.EQGURU.com/images/L/T_708/rr-s.jpg,36,2000.0,SB-350 Gray,13.0,A,38.38,16.25,31.0
75735,CROWN,RD5020-30,Narrow Aisle Double Reach,http://www.EQGURU.com/images/L/T_708/rd5000.jpg,36,2000.0,SB-350 Gray,13.0,A,38.38,16.25,31.0
75736,CROWN,RD5060S-30,Narrow Aisle Double Reach,http://www.EQGURU.com/images/L/T_708/rd5000.jpg,36,2600.0,SB-350 Gray,13.0,A,38.69,20.75,31.0
75737,CROWN,RD5080S-30,Narrow Aisle Double Reach,http://www.EQGURU.com/images/L/T_708/rd5000.jpg,36,2600.0,SB-350 Gray,13.0,A,38.69,20.75,31.0
75738,CROWN,RD5220-30,Narrow Aisle Double Reach,http://www.EQGURU.com/images/L/T_708/rd5000.jpg,36,2000.0,SB-350 Gray,13.0,A,38.38,16.25,31.0
75739,CROWN,RD5260S-30,Narrow Aisle Double Reach,http://www.EQGURU.com/images/L/T_708/rd5000.jpg,36,2000.0,SB-350 Gray,13.0,A,38.69,16.25,31.0
75740,CROWN,RD5280S-30,Narrow Aisle Double Reach,http://www.EQGURU.com/images/L/T_708/rd5000.jpg,36,2000.0,SB-350 Gray,13.0,A,38.69,16.25,31.0
75741,CROWN,RD5265S-30AC,Narrow Aisle Double Reach,http://www.EQGURU.com/images/L/T_708/rd5000.jpg,36,2000.0,SB-350 Gray,13.0,A,38.69,16.25,31.0
75743,CROWN,30SP36TT,Counterbalanced Order Picker,http://www.EQGURU.com/images/L/T_708/sp36.jpg,24,975.0,SB-175,17.0,A,31.75,13.12,23.25
75744,CROWN,30SP48TT,Counterbalanced Order Picker,http://www.EQGURU.com/images/L/T_708/sp48.jpg,24,1520.0,SB-350 Red,17.0,A,36.25,14.25,31.0
75745,CROWN,SP 3010-30,Counterbalanced Order Picker,http://www.EQGURU.com/images/L/T_708/SP3000.jpg,24,1520.0,SB-350,20.0,A,36.25,14.25,31.0
75746,CROWN,SP 3015-30,Counterbalanced Order Picker,http://www.EQGURU.com/images/L/T_708/SP3000.jpg,24,1520.0,SB-350,20.0,A,36.25,14.25,31.0
75747,CROWN,SP 3020-30,Counterbalanced Order Picker,http://www.EQGURU.com/images/L/T_708/SP3000.jpg,24,1520.0,SB-350,20.0,A,36.25,14.25,31.0
75748,CROWN,SP 3040-30,Counterbalanced Order Picker,http://www.EQGURU.com/images/L/T_708/SP3000.jpg,24,1520.0,SB-350,20.0,A,36.25,14.25,31.0
75749,CROWN,15SP48,Straddle-Type Order Picker,http://www.EQGURU.com/images/L/T_708/sp48.jpg,24,1520.0,SB-350 Red,17.0,A,36.25,14.25,31.0
75750,CROWN,40TS,Turret trucks,http://www.EQGURU.com/images/L/T_708/ts.jpg,72,2085.0,SB-350 Gray,9.0,A,38.69,18.0,31.0
75751,CROWN,30TSP,Turret trucks,http://www.EQGURU.com/images/L/T_708/tsp.jpg,72,2085.0,SB-350 Gray,9.0,A,38.69,18.0,31.0
75752,CROWN,40GPW,Walkie Low-Lift Pallet,http://www.EQGURU.com/images/,24,330.0,175 Amp,22.0,A,28.25,8.82,24.0
75753,CROWN,PW 3510-60,Walkie Low-Lift Pallet,http://www.EQGURU.com/images/L/T_708/pw.jpg,12,400.0,SB-175 Gray,20.0,A,31.1,7.94,23.38
75754,CROWN,PW 3520-60,Walkie Low-Lift Pallet,http://www.EQGURU.com/images/L/T_708/pw.jpg,24,815.0,SB-175 Gray,20.0,A,31.1,13.19,23.38
75755,CROWN,PW 3520-80,Walkie Low-Lift Pallet,http://www.EQGURU.com/images/L/T_708/pw.jpg,24,815.0,SB-175 Gray,20.0,A,31.1,13.19,23.38
75756,CROWN,WP 2030-45,Walkie Low-Lift Pallet,http://www.EQGURU.com/images/L/T_708/wp2000.jpg,24,340.0,175 amp,20.0,A,25.83,7.9,26.0
75757,CROWN,WP 2035-45,Walkie Low-Lift Pallet,http://www.EQGURU.com/images/L/T_708/wp2000.jpg,24,340.0,175 amp,20.0,A,25.83,7.9,26.0
